State,Date,Mean_NDVI
Montana,2018-04-01,-0.015678509937519437
Montana,2018-05-01,-0.015555204122020865
Montana,2018-06-01,-0.015479961073336917
Montana,2018-07-01,-0.015492093098866302
Montana,2018-08-01,-0.015553616928415934
Montana,2018-09-01,-0.015591389309038478
Montana,2018-10-01,-0.01564329641514235
Montana,2018-11-01,-0.015702359012326483
Montana,2018-12-01,-0.015730840589748666
Montana,2019-01-01,-0.01575773983277261
Montana,2019-02-01,-0.015771513033275848
Montana,2019-03-01,-0.015757061752565662
Montana,2019-04-01,-0.015689335189844788
Montana,2019-05-01,-0.015599844328687343
Montana,2019-06-01,-0.015511780925758388
Montana,2019-07-01,-0.015480052868168835
Montana,2019-08-01,-0.015519596738853864
Montana,2019-09-01,-0.015571029232987475
Montana,2019-10-01,-0.015631811724293912
Montana,2019-11-01,-0.01569289902038393
Montana,2019-12-01,-0.01573881817025247
Montana,2020-01-01,-0.015750677196714823
Montana,2020-02-01,-0.01574088987093947
Montana,2020-03-01,-0.015713214568431767
Montana,2020-04-01,-0.015660689106188685
Montana,2020-05-01,-0.015585728333239096
Montana,2020-06-01,-0.01549988655961098
Montana,2020-07-01,-0.015485980746939583
Montana,2020-08-01,-0.015539268751236889
Montana,2020-09-01,-0.015591898642249299
Montana,2020-10-01,-0.01564644809660456
Montana,2020-11-01,-0.015706492253541038
Montana,2020-12-01,-0.01572623273656385
Montana,2021-01-01,-0.01573417753950977
Montana,2021-02-01,-0.0157369817435187
Montana,2021-03-01,-0.015704957451019196
Montana,2021-04-01,-0.01565374132410732
Montana,2021-05-01,-0.01558313696248339
Montana,2021-06-01,-0.015528685222357298
Montana,2021-07-01,-0.01555182078892313
Montana,2021-08-01,-0.015588234712052246
Montana,2021-09-01,-0.015604944728732579
Montana,2021-10-01,-0.015637715660428035
Montana,2021-11-01,-0.015695110401176104
Montana,2021-12-01,-0.015746295075768284
Montana,2022-01-01,-0.01575444997314184
Montana,2022-02-01,-0.015736088091232933
Montana,2022-03-01,-0.01570897725184473
Montana,2022-04-01,-0.01567714768100987
Montana,2022-05-01,-0.015607877215798253
Montana,2022-06-01,-0.015515663431907497
Montana,2022-07-01,-0.015498698174351871
Montana,2022-08-01,-0.015547714935964487
Montana,2022-09-01,-0.015593004332645388
Montana,2022-10-01,-0.01565022264001583
Montana,2022-11-01,-0.015733836069802946
Montana,2022-12-01,-0.01576488816756665
Montana,2023-01-01,-0.01576628134630064
Montana,2023-02-01,-0.015763662763987447
Montana,2023-03-01,-0.015747795687144836
Montana,2023-04-01,-0.01568918791170733
Montana,2023-05-01,-0.015579748593480535
Montana,2023-06-01,-0.015489983408017868
Montana,2023-07-01,-0.015497664753611716
Montana,2023-08-01,-0.015549908470215713
Montana,2023-09-01,-0.015583266040683046
Montana,2023-10-01,-0.015625082694863023
Montana,2023-11-01,-0.015678685399055724
Montana,2023-12-01,-0.015711246059625116
Montana,2024-01-01,-0.015738801913997343
Montana,2024-02-01,-0.01573117985072517
Montana,2024-03-01,-0.015695833539481497
Montana,2024-04-01,-0.01563282844703288
Montana,2024-05-01,-0.015552401684996183
Montana,2024-06-01,-0.015493338027621498
Montana,2024-07-01,-0.015514833126007179
Montana,2024-08-01,-0.015562378078086567
Montana,2024-09-01,-0.015591934070283565
Montana,2024-10-01,-0.015635678769330807
Montana,2024-11-01,-0.015695305211189954
Montana,2024-12-01,-0.01573707451019197
Montana,2025-01-01,-0.015763144154109298
Montana,2025-02-01,-0.01575773320658166
Montana,2025-03-01,-0.015713580687568913
Montana,2025-04-01,-0.015649243907438295
Montana,2025-05-01,-0.015578581323683243
Montana,2025-06-01,-0.015515525430437365
Montana,2025-07-01,-0.015512274797857
Montana,2025-08-01,-0.015540149416188403
Montana,2025-09-01,-0.015576013895564164
Montana,2025-10-01,-0.015605002450218165
Nebraska,1985-03-01,0.0001605715173655016
Nebraska,1985-04-01,0.0002074268632052064
Nebraska,1985-05-01,0.0002947741529068399
Nebraska,1985-06-01,0.000339210553778653
Nebraska,1985-07-01,0.000364972122336867
Nebraska,1985-08-01,0.0003908336531489847
Nebraska,1985-09-01,0.00034327023057511907
Nebraska,1985-10-01,0.0002376866678570969
Nebraska,1985-11-01,0.0001314372203072849
Nebraska,1985-12-01,6.41313800207132e-05
Nebraska,1986-01-01,7.86229805379014e-05
Nebraska,1986-02-01,9.87472709176092e-05
Nebraska,1986-03-01,0.00014959567681989942
Nebraska,1986-04-01,0.00022457539159564672
Nebraska,1986-05-01,0.0003025066032694598
Nebraska,1986-06-01,0.0003830959230999676
Nebraska,1986-07-01,0.0004255269218920007
Nebraska,1986-08-01,0.0004005837061612289
Nebraska,1986-09-01,0.00032376918549300123
Nebraska,1986-10-01,0.0002273970695199009
Nebraska,1986-11-01,0.000166201691946366
Nebraska,1986-12-01,0.0001421403374818046
Nebraska,1987-01-01,0.0001474575237239843
Nebraska,1987-02-01,0.0001424203877279928
Nebraska,1987-03-01,0.0001421271677011042
Nebraska,1987-04-01,0.0002093484680322958
Nebraska,1987-05-01,0.0003081106665919249
Nebraska,1987-06-01,0.0003969230039368053
Nebraska,1987-07-01,0.0004287218644549859
Nebraska,1987-08-01,0.000399902653897474
Nebraska,1987-09-01,0.00033060656747614393
Nebraska,1987-10-01,0.0002392569437998992
Nebraska,1987-11-01,0.0001578326825596953
Nebraska,1987-12-01,9.9955749421977e-05
Nebraska,1988-01-01,6.11819997714672e-05
Nebraska,1988-02-01,8.0045151728739e-05
Nebraska,1988-03-01,0.00013992291980930292
Nebraska,1988-04-01,0.00020742104865800328
Nebraska,1988-05-01,0.00029727876031987
Nebraska,1988-06-01,0.00036539503426325496
Nebraska,1988-07-01,0.0004056889920390887
Nebraska,1988-08-01,0.0003987837509373346
Nebraska,1988-09-01,0.00030929657863685824
Nebraska,1988-10-01,0.0002310200428784626
Nebraska,1988-11-01,0.0001974965699986767
Nebraska,1989-01-01,0.0001451005888666706
Nebraska,1989-02-01,0.0001112973507604816
Nebraska,1989-03-01,0.0001283468394421664
Nebraska,1989-04-01,0.0001744350376587955
Nebraska,1989-05-01,0.0002359171623665676
Nebraska,1989-06-01,0.00029212680729825253
Nebraska,1989-07-01,0.0003437070732922131
Nebraska,1989-08-01,0.0003588232677459492
Nebraska,1989-09-01,0.00032293735991672417
Nebraska,1989-10-01,0.0002353599795578353
Nebraska,1989-11-01,0.0001748418800691881
Nebraska,1989-12-01,0.000138249317015058
Nebraska,1990-01-01,0.0001285002583413588
Nebraska,1990-02-01,0.0001295917692489009
Nebraska,1990-03-01,0.0001464552807259656
Nebraska,1990-04-01,0.0001953922595920572
Nebraska,1990-05-01,0.0002836081761651436
Nebraska,1990-06-01,0.0003567909618086697
Nebraska,1990-07-01,0.0003884098348453214
Nebraska,1990-08-01,0.0003886400992425969
Nebraska,1990-09-01,0.0003270256420741927
Nebraska,1990-10-01,0.0002318237268790802
Nebraska,1990-11-01,0.0001636328057514207
Nebraska,1990-12-01,0.0001214100196558833
Nebraska,1991-01-01,0.0001086817378332592
Nebraska,1991-02-01,0.0001323839113697307
Nebraska,1991-03-01,0.0001529994462718895
Nebraska,1991-04-01,0.0001900851509889798
Nebraska,1991-05-01,0.0002674759055617023
Nebraska,1991-06-01,0.00036270660129370555
Nebraska,1991-07-01,0.00040575372383733747
Nebraska,1991-08-01,0.0003749514389464359
Nebraska,1991-09-01,0.0002951248435478298
Nebraska,1991-10-01,0.0002035590162110638
Nebraska,1991-11-01,0.0001409919791268452
Nebraska,1991-12-01,0.0001171200213863913
Nebraska,1992-01-01,0.00010720551482987369
Nebraska,1992-02-01,0.0001181306139564525
Nebraska,1992-03-01,0.0001464052098572678
Nebraska,1992-04-01,0.0002006164597446957
Nebraska,1992-05-01,0.00026540529066791516
Nebraska,1992-06-01,0.0003225798962866847
Nebraska,1992-07-01,0.00039380053680784273
Nebraska,1992-08-01,0.0004174543876448274
Nebraska,1992-09-01,0.000369852679088341
Nebraska,1992-10-01,0.0002621881244589649
Nebraska,1992-11-01,0.000148923149304075
Nebraska,1992-12-01,8.24325445756585e-05
Nebraska,1993-01-01,5.05409359630469e-05
Nebraska,1993-02-01,4.96231713575706e-05
Nebraska,1993-03-01,0.0001053801526408023
Nebraska,1993-04-01,0.00018526204905705971
Nebraska,1993-05-01,0.00029811857075773393
Nebraska,1993-06-01,0.0003941925287541169
Nebraska,1993-07-01,0.0004431939055791625
Nebraska,1993-08-01,0.0004352155915500206
Nebraska,1993-09-01,0.00035921962473074595
Nebraska,1993-10-01,0.00025468606628586683
Nebraska,1993-11-01,0.00018852284339528319
Nebraska,1993-12-01,0.00014022662562075442
Nebraska,1994-01-01,0.0001075761245487928
Nebraska,1994-02-01,0.0001129713968789515
Nebraska,1994-03-01,0.00015271010093462358
Nebraska,1994-04-01,0.0001992802446339892
Nebraska,1994-05-01,0.0003086655261663383
Nebraska,1994-06-01,0.0004128972788120111
Nebraska,1994-07-01,0.00044712471610019186
Nebraska,1994-08-01,0.000413468734148018
Nebraska,1994-09-01,0.000399181796502823
Nebraska,1995-01-01,0.000144953718243196
Nebraska,1995-02-01,0.0001512530539475111
Nebraska,1995-03-01,0.000161249552152791
Nebraska,1995-04-01,0.0001816177157270959
Nebraska,1995-05-01,0.0002449940589528318
Nebraska,1995-06-01,0.0003415063773787162
Nebraska,1995-07-01,0.0004052440596420484
Nebraska,1995-08-01,0.000399208532363774
Nebraska,1995-09-01,0.0003262505103074641
Nebraska,1995-10-01,0.0002245848101713668
Nebraska,1995-11-01,0.00016444681005282148
Nebraska,1995-12-01,0.00013333584155530458
Nebraska,1996-01-01,0.00012098484659646461
Nebraska,1996-02-01,0.0001375500313823296
Nebraska,1996-03-01,0.0001437711804879102
Nebraska,1996-04-01,0.000171772056884263
Nebraska,1996-05-01,0.0002494236713282215
Nebraska,1996-06-01,0.00034665998739193083
Nebraska,1996-07-01,0.0004123108559886491
Nebraska,1996-08-01,0.00041140850632287316
Nebraska,1996-09-01,0.00034543217672065217
Nebraska,1996-10-01,0.0002450356984050149
Nebraska,1996-11-01,0.0001589277106257443
Nebraska,1996-12-01,0.00012613979196685879
Nebraska,1997-01-01,0.00012313371629271298
Nebraska,1997-02-01,0.0001227459296446537
Nebraska,1997-03-01,0.0001488467769244765
Nebraska,1997-04-01,0.0001783168491865406
Nebraska,1997-05-01,0.000242401742264922
Nebraska,1997-06-01,0.0003414588027664235
Nebraska,1997-07-01,0.0004245584792251735
Nebraska,1997-08-01,0.0004303942988116986
Nebraska,1997-09-01,0.0003723536953956655
Nebraska,1997-10-01,0.0002729713347058699
Nebraska,1997-11-01,0.000201777825627279
Nebraska,1997-12-01,0.0001628072039447083
Nebraska,1998-01-01,0.0001497634450653009
Nebraska,1998-02-01,0.0001437770172910663
Nebraska,1998-03-01,0.0001405292591978253
Nebraska,1998-04-01,0.000209814672812794
Nebraska,1998-05-01,0.0002932652926252904
Nebraska,1998-06-01,0.000383365906476063
Nebraska,1998-07-01,0.0004447951711416735
Nebraska,1998-08-01,0.0004370871018165911
Nebraska,1998-09-01,0.0003420114726422359
Nebraska,1998-10-01,0.0002455399859928211
Nebraska,1998-11-01,0.0001733903604556916
Nebraska,1998-12-01,0.00014985377910676608
Nebraska,1999-01-01,0.0001373622162667525
Nebraska,1999-02-01,0.0001466862257246423
Nebraska,1999-03-01,0.0001714974299112656
Nebraska,1999-04-01,0.00022011664115225072
Nebraska,1999-05-01,0.0003170470663724783
Nebraska,1999-06-01,0.00040968489045361476
Nebraska,1999-07-01,0.0004662414812827148
Nebraska,1999-08-01,0.00045310503569223083
Nebraska,1999-09-01,0.00036266119197025893
Nebraska,1999-10-01,0.0002511841423377032
Nebraska,1999-11-01,0.0001713712429653958
Nebraska,1999-12-01,0.0001335892578871651
Nebraska,2000-01-01,0.0001351768862939628
Nebraska,2000-02-01,0.0001375873854866604
Nebraska,2000-03-01,0.0001507542118888486
Nebraska,2000-04-01,0.000196249676642541
Nebraska,2000-05-01,0.000282009643059313
Nebraska,2000-06-01,0.0003589558342530546
Nebraska,2000-07-01,0.00038640242829390397
Nebraska,2000-08-01,0.0003465590243380764
Nebraska,2000-09-01,0.0002703829207070076
Nebraska,2000-10-01,0.0001668449363715226
Nebraska,2000-11-01,7.52997162523938e-05
Nebraska,2000-12-01,6.70840765864387e-05
Nebraska,2001-01-01,7.45773723754631e-05
Nebraska,2001-02-01,6.21691500026534e-05
Nebraska,2001-03-01,0.000112480493375135
Nebraska,2001-04-01,0.0002067594086107966
Nebraska,2001-05-01,0.0003017378898324009
Nebraska,2001-06-01,0.00036429886396426356
Nebraska,2001-07-01,0.0004131540206140093
Nebraska,2001-08-01,0.0004133542150649885
Nebraska,2001-09-01,0.0003575249416003793
Nebraska,2001-10-01,0.0002627811285830074
Nebraska,2001-11-01,0.0001921513972545745
Nebraska,2001-12-01,0.0001592806756815433
Nebraska,2002-01-01,0.00015549393655944898
Nebraska,2002-02-01,0.0001505548954711117
Nebraska,2002-03-01,0.0001499794534477831
Nebraska,2002-04-01,0.00018973104585404048
Nebraska,2002-05-01,0.00025758212934849726
Nebraska,2002-06-01,0.00030357259162445597
Nebraska,2002-07-01,0.0003326761499808857
Nebraska,2002-08-01,0.00033460959497496766
Nebraska,2002-09-01,0.0003052341119489943
Nebraska,2002-10-01,0.0002376631591093299
Nebraska,2002-11-01,0.0001859133120866997
Nebraska,2002-12-01,0.0001642229122939701
Nebraska,2003-01-01,0.0001359242663231764
Nebraska,2003-02-01,0.00012303727981252379
Nebraska,2003-03-01,0.0001519896908128345
Nebraska,2003-04-01,0.0002115873128030255
Nebraska,2003-05-01,0.0002901726125766409
Nebraska,2003-06-01,0.0003618256360090866
Nebraska,2003-07-01,0.0004016289246865442
Nebraska,2003-08-01,0.0003836493525499176
Nebraska,2003-09-01,0.0003225485943657001
Nebraska,2003-10-01,0.00024137001730852639
Nebraska,2003-11-01,0.0001923796751285618
Nebraska,2003-12-01,0.0001602522980779127
Nebraska,2004-01-01,0.0001496284663000646
Nebraska,2004-02-01,0.0001031818862158516
Nebraska,2004-03-01,0.00010607102121569539
Nebraska,2004-06-01,0.0003755154765886902
Nebraska,2004-07-01,0.000404440653242565
Nebraska,2004-08-01,0.0004137193964851791
Nebraska,2004-09-01,0.0003512667112053755
Nebraska,2004-10-01,0.00026958465710784493
Nebraska,2004-11-01,0.00019796982632660408
Nebraska,2004-12-01,0.0001514107983988579
Nebraska,2005-01-01,0.0001329858006445553
Nebraska,2005-02-01,0.0001575513414682335
Nebraska,2005-03-01,0.00018377948669674098
Nebraska,2005-04-01,0.0002331996056876911
Nebraska,2005-05-01,0.0003114067129238222
Nebraska,2005-06-01,-0.0021939654663423367
Nebraska,2005-07-01,0.0004392990635499066
Nebraska,2005-08-01,0.0004173751047609245
Nebraska,2005-09-01,0.0003380961694949053
Nebraska,2005-10-01,0.000241918237429608
Nebraska,2005-11-01,0.00017830138129921
Nebraska,2005-12-01,0.0001449082155883336
Nebraska,2006-01-01,0.0001564923142009865
Nebraska,2006-02-01,0.0001620481352325692
Nebraska,2006-03-01,0.00017137602512355349
Nebraska,2006-04-01,0.0002177744210695355
Nebraska,2006-05-01,0.000284177298215756
Nebraska,2006-06-01,0.0003440850885000073
Nebraska,2006-07-01,0.0003935076427229753
Nebraska,2006-08-01,0.0003891410735651429
Nebraska,2006-09-01,0.0003339603385707669
Nebraska,2006-10-01,0.00025215686891651466
Nebraska,2006-11-01,0.00019402582233305328
Nebraska,2006-12-01,0.0001372576850810794
Nebraska,2007-01-01,7.347074608616861e-05
Nebraska,2007-02-01,8.851403398653449e-05
Nebraska,2007-03-01,0.00015447352265271199
Nebraska,2007-04-01,0.00023422898658968268
Nebraska,2007-05-01,0.0003194108969855503
Nebraska,2007-06-01,0.0003785962891888564
Nebraska,2007-07-01,0.0004039835456426807
Nebraska,2007-08-01,0.0003965445450458191
Nebraska,2007-09-01,0.0003428296804470166
Nebraska,2007-10-01,0.0002547880279858702
Nebraska,2007-11-01,0.00017455418956971742
Nebraska,2007-12-01,8.135367379303229e-05
Nebraska,2008-01-01,6.83990929019189e-05
Nebraska,2008-02-01,0.0001053888457442482
Nebraska,2008-03-01,0.0001558823776043198
Nebraska,2008-04-01,0.0002012880367159472
Nebraska,2008-05-01,0.0002687370858037919
Nebraska,2008-06-01,0.0003606911108058137
Nebraska,2008-07-01,0.0004213083203607451
Nebraska,2008-08-01,0.00042747138142901247
Nebraska,2008-09-01,0.0003802672747548227
Nebraska,2008-10-01,0.0002790591957807078
Nebraska,2008-11-01,0.0001971561723769794
Nebraska,2008-12-01,0.0001510629385715021
Nebraska,2009-01-01,0.0001399945965417867
Nebraska,2009-02-01,0.00014738719491252461
Nebraska,2009-03-01,0.00016127198543547462
Nebraska,2009-04-01,0.00019609954229125
Nebraska,2009-05-01,0.0002701795371933445
Nebraska,2009-06-01,0.0003773111902587043
Nebraska,2009-07-01,0.00045627889827806116
Nebraska,2009-08-01,0.0004418975465726636
Nebraska,2009-09-01,0.0003410921940935055
Nebraska,2009-10-01,0.0002382453174049248
Nebraska,2009-11-01,0.0001686318452993589
Nebraska,2009-12-01,9.763408558358721e-05
Nebraska,2010-01-01,7.386999742175549e-05
Nebraska,2010-02-01,8.40293679217454e-05
Nebraska,2010-03-01,0.00012990900560287148
Nebraska,2010-04-01,0.0002098070698920778
Nebraska,2010-05-01,0.00030263508186055397
Nebraska,2010-06-01,0.0004076691041769283
Nebraska,2010-07-01,0.0004636343543349887
Nebraska,2010-08-01,0.0004532588688393225
Nebraska,2010-09-01,0.0003605442703355658
Nebraska,2010-10-01,0.000261469720244681
Nebraska,2010-11-01,0.0001937477973785876
Nebraska,2010-12-01,0.0001420884473684331
Nebraska,2011-01-01,-0.012857817921837324
Nebraska,2011-02-01,-0.009592478014851698
Nebraska,2011-03-01,0.0001455866990843527
Nebraska,2011-04-01,0.00018877427176798762
Nebraska,2011-05-01,0.0002670268895562547
Nebraska,2011-06-01,0.0003743785922543999
Nebraska,2011-07-01,0.00045150171540270467
Nebraska,2011-08-01,0.00045103286575347
Nebraska,2011-09-01,0.0003641785813073428
Nebraska,2011-10-01,0.0002494797764319164
Nebraska,2011-11-01,0.0001905551428711569
Nebraska,2011-12-01,0.0001639566514054964
Nebraska,2012-01-01,0.0001554197237252249
Nebraska,2012-02-01,0.0001518837158619526
Nebraska,2012-03-01,0.0001792833857386839
Nebraska,2012-04-01,0.0002449191784400179
Nebraska,2012-05-01,0.0003045867738643548
Nebraska,2012-06-01,0.00034916618718250093
Nebraska,2012-07-01,-0.012574564598894312
Nebraska,2012-08-01,-0.012612647170719873
Nebraska,2012-09-01,-0.012686339588969591
Nebraska,2012-10-01,-0.012760772731282715
Nebraska,2012-11-01,-0.01279769057298712
Nebraska,2012-12-01,-0.012819737004131625
Nebraska,2013-01-01,0.00011068101880803199
Nebraska,2013-02-01,0.00011486332159788889
Nebraska,2013-03-01,0.00012161509031437
Nebraska,2013-04-01,0.0001463576108352202
Nebraska,2013-05-01,0.0002182567721849636
Nebraska,2013-06-01,0.00032774004380660757
Nebraska,2013-07-01,0.0004149535766666176
Nebraska,2013-08-01,0.000432461833768765
Nebraska,2013-09-01,0.0003739124736259778
Nebraska,2013-10-01,0.0002689883878201181
Nebraska,2013-11-01,0.0001909040408310298
Nebraska,2013-12-01,0.0001473618827146312
Nebraska,2014-01-01,0.00014480905454873768
Nebraska,2014-02-01,0.00014343701453305112
Nebraska,2014-03-01,0.0001542987301413721
Nebraska,2014-04-01,0.0001892797690745291
Nebraska,2014-05-01,0.0002536535767297958
Nebraska,2014-06-01,0.000365834464414368
Nebraska,2014-07-01,0.0004418836114743538
Nebraska,2014-08-01,0.0004456863138582162
Nebraska,2014-09-01,0.0003850038986686173
Nebraska,2014-10-01,0.0002750450762020857
Nebraska,2014-11-01,0.00019212507420565488
Nebraska,2014-12-01,0.0001353922808429027
Nebraska,2015-01-01,0.0001180636666139798
Nebraska,2015-02-01,0.0001335661691307692
Nebraska,2015-03-01,0.0001529333460914985
Nebraska,2015-04-01,0.00019425196435348722
Nebraska,2015-05-01,0.0002628659259177149
Nebraska,2015-06-01,0.0003740563820539022
Nebraska,2015-07-01,0.0004534755671563474
Nebraska,2015-08-01,0.00044306202398106207
Nebraska,2015-09-01,0.0003541832820517886
Nebraska,2015-10-01,0.000257312164638685
Nebraska,2015-11-01,0.0001824538201898194
Nebraska,2015-12-01,0.0001244959457407332
Nebraska,2016-01-01,9.821937766095041e-05
Nebraska,2016-02-01,0.000123715363419323
Nebraska,2016-03-01,0.00016508111189247852
Nebraska,2016-04-01,0.0002142110922291286
Nebraska,2016-05-01,0.00029481533359921767
Nebraska,2016-06-01,0.0003891167930383609
Nebraska,2016-07-01,0.00044437624231293736
Nebraska,2016-08-01,0.0004383248659243957
Nebraska,2016-09-01,0.0003628478548018181
Nebraska,2016-10-01,0.000251321012858944
Nebraska,2016-11-01,0.000178290457933894
Nebraska,2016-12-01,0.0001466387882377374
Nebraska,2017-01-01,0.0001352219179841425
Nebraska,2017-02-01,0.000136022196106018
Nebraska,2017-03-01,0.0001556980523657589
Nebraska,2017-04-01,0.0002043366392086598
Nebraska,2017-05-01,0.0002824337639865024
Nebraska,2017-06-01,0.0003541367168546543
Nebraska,2017-07-01,0.0004134789230668853
Nebraska,2017-08-01,0.0004228437585577729
Nebraska,2017-09-01,0.0003552529534080383
Nebraska,2017-10-01,0.0002536156676625081
Nebraska,2017-11-01,0.000178657950383526
Nebraska,2017-12-01,0.0001445491552731503
Nebraska,2018-01-01,0.0001048581844931776
Nebraska,2018-02-01,0.0001090246625825222
Nebraska,2018-03-01,0.0001410028019814058
Nebraska,2018-04-01,0.0001898837417937275
Nebraska,2018-05-01,0.0002954113336617067
Nebraska,2018-06-01,0.0003984718674990259
Nebraska,2018-07-01,0.0004561539748959742
Nebraska,2018-08-01,0.00043018703127527117
Nebraska,2018-09-01,0.00034647028769968903
Nebraska,2018-10-01,0.0002362418149784229
Nebraska,2018-11-01,0.00015993757808249832
Nebraska,2018-12-01,0.0001221807827944195
Nebraska,2019-01-01,0.0001107122166285912
Nebraska,2019-02-01,9.432461819410081e-05
Nebraska,2019-03-01,0.0001042189059352577
Nebraska,2019-04-01,0.0001707648127582265
Nebraska,2019-05-01,0.000262029033881429
Nebraska,2019-06-01,0.0003605515358273172
Nebraska,2019-07-01,0.0004479936617343263
Nebraska,2019-08-01,0.00046241138253865123
Nebraska,2019-09-01,0.0003953088988432188
Nebraska,2019-10-01,0.0002719009274673035
Nebraska,2019-11-01,0.0001832662464723596
Nebraska,2019-12-01,0.0001265180570156737
Nebraska,2020-01-01,0.00010991001695645159
Nebraska,2020-02-01,0.0001221312902215326
Nebraska,2020-03-01,0.0001451677530252014
Nebraska,2020-04-01,0.00018545803067151752
Nebraska,2020-05-01,0.00025378394276929074
Nebraska,2020-06-01,0.00036174658860752516
Nebraska,2020-07-01,0.0004402182918432593
Nebraska,2020-08-01,0.000428011267772599
Nebraska,2020-09-01,0.00033068424793143117
Nebraska,2020-10-01,0.0002381614160518088
Nebraska,2020-11-01,0.00017513498594457592
Nebraska,2020-12-01,0.0001422248871292933
Nebraska,2021-01-01,0.0001123192884820647
Nebraska,2021-02-01,9.91793092205925e-05
Nebraska,2021-03-01,0.0001372200488286993
Nebraska,2021-04-01,0.00018790567217802552
Nebraska,2021-05-01,0.0002703508836216403
Nebraska,2021-06-01,0.0003706736437595571
Nebraska,2021-07-01,0.0004229915165476313
Nebraska,2021-08-01,0.000416713525738105
Nebraska,2021-09-01,0.00035357490480769936
Nebraska,2021-10-01,0.00026168850703161764
Nebraska,2021-11-01,0.0001865890566646327
Nebraska,2021-12-01,0.00015520265639014068
Nebraska,2022-01-01,0.00014791099020209668
Nebraska,2022-02-01,0.0001466102108761597
Nebraska,2022-03-01,0.0001543292358735866
Nebraska,2022-04-01,0.0001837943981852467
Nebraska,2022-05-01,0.00025943826721295496
Nebraska,2022-06-01,0.0003535334369417345
Nebraska,2022-07-01,0.0004126340124261159
Nebraska,2022-08-01,0.0004041073117152119
Nebraska,2022-09-01,0.0003298996250776517
Nebraska,2022-10-01,0.0002295588663351687
Nebraska,2022-11-01,0.0001581800182952548
Nebraska,2022-12-01,0.0001085246808036863
Nebraska,2023-01-01,6.59182674105305e-05
Nebraska,2023-02-01,8.157387401246741e-05
Nebraska,2023-03-01,0.0001191271439949246
Nebraska,2023-04-01,0.000167082611283211
Nebraska,2023-05-01,0.0002595880799298286
Nebraska,2023-06-01,0.0003796731183467623
Nebraska,2023-07-01,0.00045495943615648707
Nebraska,2023-08-01,0.0004377384617673168
Nebraska,2023-09-01,0.0003583565245149753
Nebraska,2023-10-01,0.0002505330429970079
Nebraska,2023-11-01,0.0001745137698873452
Nebraska,2023-12-01,0.0001279912108513479
Nebraska,2024-01-01,9.525425688894971e-05
Nebraska,2024-02-01,0.00013012378524136819
Nebraska,2024-03-01,0.0001589788311139027
Nebraska,2024-04-01,0.0002149570859278509
Nebraska,2024-05-01,0.000301676829548462
Nebraska,2024-06-01,0.00038192749561887976
Nebraska,2024-07-01,0.0004302956073009175
Nebraska,2024-08-01,0.0004193900007994913
Nebraska,2024-09-01,0.0003314359965888372
Nebraska,2024-10-01,0.0002215262650111377
Nebraska,2024-11-01,0.0001639624523119541
Nebraska,2024-12-01,0.0001406956626507546
Nebraska,2025-01-01,0.0001291640816257609
Nebraska,2025-02-01,0.00013108359295740092
Nebraska,2025-03-01,0.000146651291775716
Nebraska,2025-04-01,0.00019058768322823542
Nebraska,2025-05-01,0.0002572358303095869
Nebraska,2025-06-01,0.0003602590638876227
Nebraska,2025-07-01,0.0004460369097319223
Nebraska,2025-08-01,0.0004451526950781663
Nebraska,2025-09-01,0.0003747764927972269
Nebraska,2025-10-01,0.00029239998356601286
Nevada,1985-03-01,-0.020359373668683168
Nevada,1985-04-01,-0.02032075629446598
Nevada,1985-05-01,-0.020286995963447366
Nevada,1985-06-01,-0.020281803162143737
Nevada,1985-07-01,-0.02030425116090828
Nevada,1985-08-01,-0.02031385727751033
Nevada,1985-09-01,-0.020322327248327863
Nevada,1985-10-01,-0.02033732706194351
Nevada,1985-11-01,-0.02037131491500873
Nevada,1985-12-01,-0.020397211423763478
Nevada,1986-01-01,-0.020393332898436502
Nevada,1986-02-01,-0.02037520602127977
Nevada,1986-03-01,-0.02034255554253824
Nevada,1986-04-01,-0.02030662889277042
Nevada,1986-05-01,-0.020281973570698247
Nevada,1986-06-01,-0.02027907276445277
Nevada,1986-07-01,-0.02030162214299408
Nevada,1986-08-01,-0.02032137489083202
Nevada,1986-09-01,-0.020330743833340433
Nevada,1986-10-01,-0.02033904079953564
Nevada,1986-11-01,-0.020350457174200146
Nevada,1986-12-01,-0.02036344230605376
Nevada,1987-01-01,-0.02037872336035019
Nevada,1987-02-01,-0.020376667807161415
Nevada,1987-03-01,-0.020361111170280746
Nevada,1987-04-01,-0.020330521703127002
Nevada,1987-05-01,-0.020313026868636307
Nevada,1987-06-01,-0.020290657883525756
Nevada,1987-07-01,-0.0202919195059217
Nevada,1987-08-01,-0.02031059035913603
Nevada,1987-09-01,-0.020327986875878667
Nevada,1987-10-01,-0.020340749211860437
Nevada,1987-11-01,-0.02036313104417842
Nevada,1987-12-01,-0.02037968457110297
Nevada,1988-01-01,-0.02039022227665829
Nevada,1988-02-01,-0.02037040163166191
Nevada,1988-03-01,-0.020330519706151746
Nevada,1988-04-01,-0.02030574456556469
Nevada,1988-05-01,-0.020276725652877775
Nevada,1988-06-01,-0.02027610046649342
Nevada,1988-07-01,-0.020293202895347848
Nevada,1988-08-01,-0.02031862379116432
Nevada,1988-09-01,-0.020332225455842883
Nevada,1988-10-01,-0.020348116719209306
Nevada,1988-11-01,-0.020360324894559707
