Year,State,Period,inventory_colonies,loss_pct,stressor_disease_pct,stressor_other_pct,stressor_pesticides_pct,stressor_pests_pct,stressor_unknown_pct,stressor_varroa_mites_pct
2018,MASSACHUSETTS,JUL THRU SEP,,22.0,10.7,1.1,10.1,11.2,10.3,75.9
2018,MASSACHUSETTS,OCT THRU DEC,,13.0,8.1,3.4,9.4,9.2,5.3,33.2
2018,MICHIGAN,APR THRU JUN,,11.0,10.8,12.7,11.7,18.6,9.8,75.4
2018,MICHIGAN,FIRST OF APR,37000.0,,,,,,,
2018,MICHIGAN,FIRST OF JAN,16500.0,,,,,,,
2018,MICHIGAN,FIRST OF JUL,88000.0,,,,,,,
2018,MICHIGAN,FIRST OF OCT,77000.0,,,,,,,
2018,MICHIGAN,JAN THRU MAR,,19.0,0.7,12.0,7.4,3.5,5.9,21.4
2018,MICHIGAN,JUL THRU SEP,,9.0,1.1,19.5,23.8,13.8,18.6,92.4
2018,MICHIGAN,MARKETING YEAR,97000.0,,,,,,,
2018,MICHIGAN,OCT THRU DEC,,8.0,15.6,2.4,15.1,31.2,6.6,52.0
2018,MINNESOTA,APR THRU JUN,,7.0,7.2,8.0,6.0,9.3,20.7,12.9
2018,MINNESOTA,FIRST OF APR,69000.0,,,,,,,
2018,MINNESOTA,FIRST OF JAN,39000.0,,,,,,,
2018,MINNESOTA,FIRST OF JUL,121000.0,,,,,,,
2018,MINNESOTA,FIRST OF OCT,84000.0,,,,,,,
2018,MINNESOTA,JAN THRU MAR,,6.0,1.9,1.1,0.6,0.7,1.6,2.0
2018,MINNESOTA,JUL THRU SEP,,23.0,6.0,9.3,28.4,12.4,8.1,44.5
2018,MINNESOTA,MARKETING YEAR,119000.0,,,,,,,
2018,MINNESOTA,OCT THRU DEC,,13.0,4.2,3.8,7.9,5.2,2.4,28.4
2018,MISSISSIPPI,APR THRU JUN,,7.0,0.0,3.5,0.2,26.2,2.2,44.6
2018,MISSISSIPPI,FIRST OF APR,50000.0,,,,,,,
2018,MISSISSIPPI,FIRST OF JAN,19000.0,,,,,,,
2018,MISSISSIPPI,FIRST OF JUL,16500.0,,,,,,,
2018,MISSISSIPPI,FIRST OF OCT,14500.0,,,,,,,
2018,MISSISSIPPI,JAN THRU MAR,,6.0,,2.4,0.6,4.8,34.4,7.0
2018,MISSISSIPPI,JUL THRU SEP,,18.0,,7.5,0.5,8.6,7.2,25.2
2018,MISSISSIPPI,MARKETING YEAR,20000.0,,,,,,,
2018,MISSISSIPPI,OCT THRU DEC,,8.0,0.2,3.0,0.5,6.7,4.5,26.5
2018,MISSOURI,APR THRU JUN,,6.0,0.8,8.3,1.5,13.2,2.6,11.8
2018,MISSOURI,FIRST OF APR,7000.0,,,,,,,
2018,MISSOURI,FIRST OF JAN,8000.0,,,,,,,
2018,MISSOURI,FIRST OF JUL,10000.0,,,,,,,
2018,MISSOURI,FIRST OF OCT,10000.0,,,,,,,
2018,MISSOURI,JAN THRU MAR,,18.0,0.3,26.5,3.5,77.8,23.9,86.0
2018,MISSOURI,JUL THRU SEP,,5.0,1.2,7.5,1.2,16.9,1.1,18.2
2018,MISSOURI,MARKETING YEAR,9000.0,,,,,,,
2018,MISSOURI,OCT THRU DEC,,9.0,1.1,1.9,2.3,10.0,4.1,37.0
2018,MONTANA,APR THRU JUN,,3.0,3.3,0.9,1.7,4.7,1.2,42.9
2018,MONTANA,FIRST OF APR,50000.0,,,,,,,
2018,MONTANA,FIRST OF JAN,35000.0,,,,,,,
2018,MONTANA,FIRST OF JUL,145000.0,,,,,,,
2018,MONTANA,FIRST OF OCT,98000.0,,,,,,,
2018,MONTANA,JAN THRU MAR,,,,0.1,26.1,,0.1,28.9
2018,MONTANA,JUL THRU SEP,,12.0,18.0,21.8,6.8,18.5,2.7,43.8
2018,MONTANA,MARKETING YEAR,160000.0,,,,,,,
2018,MONTANA,OCT THRU DEC,,5.0,5.6,2.9,17.5,13.0,,40.7
2018,NEBRASKA,APR THRU JUN,,5.0,1.4,9.0,4.2,1.4,5.5,5.0
2018,NEBRASKA,FIRST OF APR,10500.0,,,,,,,
2018,NEBRASKA,FIRST OF JAN,6500.0,,,,,,,
2018,NEBRASKA,FIRST OF JUL,52000.0,,,,,,,
2018,NEBRASKA,FIRST OF OCT,45000.0,,,,,,,
2018,NEBRASKA,JAN THRU MAR,,3.0,0.0,1.7,2.8,1.6,0.9,4.5
2018,NEBRASKA,JUL THRU SEP,,12.0,5.9,4.3,6.5,3.2,4.0,24.1
2018,NEBRASKA,MARKETING YEAR,40000.0,,,,,,,
2018,NEBRASKA,OCT THRU DEC,,11.0,0.7,2.9,0.3,0.7,1.0,3.0
2018,NEW JERSEY,APR THRU JUN,,2.0,,3.4,0.1,3.3,0.1,16.5
2018,NEW JERSEY,FIRST OF APR,4400.0,,,,,,,
2018,NEW JERSEY,FIRST OF JAN,6500.0,,,,,,,
2018,NEW JERSEY,FIRST OF JUL,14000.0,,,,,,,
2018,NEW JERSEY,FIRST OF OCT,15500.0,,,,,,,
2018,NEW JERSEY,JAN THRU MAR,,11.0,0.0,3.8,0.4,1.9,0.8,14.9
2018,NEW JERSEY,JUL THRU SEP,,2.0,0.2,1.0,0.1,5.1,0.4,12.3
2018,NEW JERSEY,MARKETING YEAR,13000.0,,,,,,,
2018,NEW JERSEY,OCT THRU DEC,,8.0,0.1,5.4,0.0,3.2,0.3,14.0
2018,NEW MEXICO,APR THRU JUN,,1.0,0.3,0.2,0.0,0.1,1.0,0.3
2018,NEW MEXICO,FIRST OF APR,1900.0,,,,,,,
2018,NEW MEXICO,FIRST OF JAN,7500.0,,,,,,,
2018,NEW MEXICO,FIRST OF JUL,6000.0,,,,,,,
2018,NEW MEXICO,FIRST OF OCT,8000.0,,,,,,,
2018,NEW MEXICO,JAN THRU MAR,,52.0,0.0,9.4,1.3,0.5,0.5,42.8
2018,NEW MEXICO,JUL THRU SEP,,17.0,0.0,0.4,12.3,0.0,0.2,0.0
2018,NEW MEXICO,OCT THRU DEC,,38.0,3.7,8.0,0.1,0.8,1.2,81.3
2018,NEW YORK,APR THRU JUN,,6.0,15.0,16.7,6.6,20.0,3.7,39.6
2018,NEW YORK,FIRST OF APR,20000.0,,,,,,,
2018,NEW YORK,FIRST OF JAN,26000.0,,,,,,,
2018,NEW YORK,FIRST OF JUL,55000.0,,,,,,,
2018,NEW YORK,FIRST OF OCT,53000.0,,,,,,,
2018,NEW YORK,JAN THRU MAR,,14.0,1.4,8.0,1.9,11.9,6.0,25.3
2018,NEW YORK,JUL THRU SEP,,7.0,18.6,22.9,24.4,20.6,10.2,40.7
2018,NEW YORK,MARKETING YEAR,56000.0,,,,,,,
2018,NEW YORK,OCT THRU DEC,,8.0,7.8,7.8,2.4,4.5,0.7,26.0
2018,NORTH CAROLINA,APR THRU JUN,,14.0,0.5,14.6,2.4,2.6,0.8,9.7
2018,NORTH CAROLINA,FIRST OF APR,16000.0,,,,,,,
2018,NORTH CAROLINA,FIRST OF JAN,18500.0,,,,,,,
2018,NORTH CAROLINA,FIRST OF JUL,18000.0,,,,,,,
2018,NORTH CAROLINA,FIRST OF OCT,16000.0,,,,,,,
2018,NORTH CAROLINA,JAN THRU MAR,,23.0,0.3,13.4,0.3,10.2,8.0,29.7
2018,NORTH CAROLINA,JUL THRU SEP,,12.0,11.4,11.4,8.4,17.9,3.1,66.0
2018,NORTH CAROLINA,MARKETING YEAR,10000.0,,,,,,,
2018,NORTH CAROLINA,OCT THRU DEC,,17.0,3.8,11.1,2.0,10.4,5.2,53.0
2018,NORTH DAKOTA,APR THRU JUN,,5.0,4.9,4.9,4.7,7.9,4.3,34.8
2018,NORTH DAKOTA,FIRST OF APR,74000.0,,,,,,,
2018,NORTH DAKOTA,FIRST OF JAN,66000.0,,,,,,,
2018,NORTH DAKOTA,FIRST OF JUL,455000.0,,,,,,,
2018,NORTH DAKOTA,FIRST OF OCT,430000.0,,,,,,,
2018,NORTH DAKOTA,JAN THRU MAR,,3.0,1.1,0.8,0.0,0.1,0.0,1.4
2018,NORTH DAKOTA,JUL THRU SEP,,12.0,9.6,10.9,10.4,11.5,1.2,52.6
2018,NORTH DAKOTA,MARKETING YEAR,550000.0,,,,,,,
2018,NORTH DAKOTA,OCT THRU DEC,,7.0,8.1,4.3,10.6,9.4,4.6,29.5
2018,OHIO,APR THRU JUN,,12.0,1.7,21.6,2.7,30.7,1.5,38.8
2018,OHIO,FIRST OF APR,11000.0,,,,,,,
2018,OHIO,FIRST OF JAN,12000.0,,,,,,,
2018,OHIO,FIRST OF JUL,16000.0,,,,,,,
2018,OHIO,FIRST OF OCT,15500.0,,,,,,,
2018,OHIO,JAN THRU MAR,,32.0,6.5,15.8,3.2,10.0,11.6,39.6
2018,OHIO,JUL THRU SEP,,8.0,2.6,11.9,1.3,40.9,1.2,58.9
2018,OHIO,MARKETING YEAR,14000.0,,,,,,,
2018,OHIO,OCT THRU DEC,,14.0,0.1,2.4,8.1,5.8,9.9,29.3
2018,OKLAHOMA,APR THRU JUN,,11.0,9.6,12.4,26.7,10.9,0.1,60.2
2018,OKLAHOMA,FIRST OF APR,15500.0,,,,,,,
2018,OKLAHOMA,FIRST OF JAN,17000.0,,,,,,,
2018,OKLAHOMA,FIRST OF JUL,2100.0,,,,,,,
2018,OKLAHOMA,FIRST OF OCT,2200.0,,,,,,,
2018,OKLAHOMA,JAN THRU MAR,,21.0,3.2,3.1,0.1,8.5,2.0,24.1
2018,OKLAHOMA,JUL THRU SEP,,18.0,0.1,17.2,23.5,51.1,23.4,59.6
2018,OKLAHOMA,OCT THRU DEC,,4.0,,,0.0,0.4,0.3,13.1
2018,OREGON,APR THRU JUN,,3.0,8.1,15.6,6.6,3.5,0.2,46.1
2018,OREGON,FIRST OF APR,41000.0,,,,,,,
2018,OREGON,FIRST OF JAN,81000.0,,,,,,,
2018,OREGON,FIRST OF JUL,116000.0,,,,,,,
2018,OREGON,FIRST OF OCT,89000.0,,,,,,,
2018,OREGON,JAN THRU MAR,,5.0,1.2,3.7,6.7,0.7,1.0,36.0
2018,OREGON,JUL THRU SEP,,11.0,7.0,10.7,45.1,2.8,0.8,57.2
2018,OREGON,MARKETING YEAR,93000.0,,,,,,,
2018,OREGON,OCT THRU DEC,,13.0,16.0,0.9,14.8,4.6,0.2,44.1
2018,PENNSYLVANIA,APR THRU JUN,,6.0,2.2,1.6,2.0,16.0,1.9,31.3
2018,PENNSYLVANIA,FIRST OF APR,15500.0,,,,,,,
2018,PENNSYLVANIA,FIRST OF JAN,14500.0,,,,,,,
2018,PENNSYLVANIA,FIRST OF JUL,20000.0,,,,,,,
2018,PENNSYLVANIA,FIRST OF OCT,21000.0,,,,,,,
2018,PENNSYLVANIA,JAN THRU MAR,,22.0,3.3,5.9,9.3,5.6,9.9,34.4
2018,PENNSYLVANIA,JUL THRU SEP,,4.0,1.9,1.7,1.6,8.1,2.6,23.5
2018,PENNSYLVANIA,MARKETING YEAR,19000.0,,,,,,,
2018,PENNSYLVANIA,OCT THRU DEC,,19.0,6.7,7.8,13.0,10.7,5.4,26.9
2018,SOUTH CAROLINA,APR THRU JUN,,9.0,0.7,10.0,1.6,3.5,3.0,14.2
2018,SOUTH CAROLINA,FIRST OF APR,14000.0,,,,,,,
2018,SOUTH CAROLINA,FIRST OF JAN,13500.0,,,,,,,
2018,SOUTH CAROLINA,FIRST OF JUL,9500.0,,,,,,,
2018,SOUTH CAROLINA,FIRST OF OCT,10000.0,,,,,,,
2018,SOUTH CAROLINA,JAN THRU MAR,,12.0,0.7,13.5,2.6,15.5,3.0,29.3
2018,SOUTH CAROLINA,JUL THRU SEP,,12.0,0.7,7.6,32.4,53.4,0.9,76.8
2018,SOUTH CAROLINA,MARKETING YEAR,16000.0,,,,,,,
2018,SOUTH CAROLINA,OCT THRU DEC,,12.0,0.3,1.3,1.4,16.1,5.5,32.2
2018,SOUTH DAKOTA,APR THRU JUN,,10.0,7.3,37.5,3.8,40.4,,55.1
2018,SOUTH DAKOTA,FIRST OF APR,10000.0,,,,,,,
2018,SOUTH DAKOTA,FIRST OF JAN,23000.0,,,,,,,
2018,SOUTH DAKOTA,FIRST OF JUL,168000.0,,,,,,,
2018,SOUTH DAKOTA,FIRST OF OCT,140000.0,,,,,,,
2018,SOUTH DAKOTA,JAN THRU MAR,,1.0,,0.5,,0.1,0.1,4.4
2018,SOUTH DAKOTA,JUL THRU SEP,,11.0,3.3,45.0,8.5,32.9,1.6,54.7
2018,SOUTH DAKOTA,MARKETING YEAR,255000.0,,,,,,,
2018,SOUTH DAKOTA,OCT THRU DEC,,15.0,7.0,2.1,1.6,1.3,2.5,12.8
2018,TENNESSEE,APR THRU JUN,,15.0,3.0,6.2,3.4,22.9,2.5,30.0
2018,TENNESSEE,FIRST OF APR,8000.0,,,,,,,
2018,TENNESSEE,FIRST OF JAN,10000.0,,,,,,,
2018,TENNESSEE,FIRST OF JUL,9000.0,,,,,,,
2018,TENNESSEE,FIRST OF OCT,8000.0,,,,,,,
2018,TENNESSEE,JAN THRU MAR,,34.0,2.3,13.2,3.0,20.4,19.7,29.2
2018,TENNESSEE,JUL THRU SEP,,10.0,0.7,5.6,13.2,53.2,2.1,70.6
2018,TENNESSEE,MARKETING YEAR,7000.0,,,,,,,
2018,TENNESSEE,OCT THRU DEC,,22.0,1.9,9.1,11.4,20.8,5.1,49.8
2018,TEXAS,APR THRU JUN,,12.0,8.1,8.5,4.5,17.7,14.6,26.5
2018,TEXAS,FIRST OF APR,305000.0,,,,,,,
2018,TEXAS,FIRST OF JAN,205000.0,,,,,,,
2018,TEXAS,FIRST OF JUL,112000.0,,,,,,,
2018,TEXAS,FIRST OF OCT,116000.0,,,,,,,
2018,TEXAS,JAN THRU MAR,,11.0,4.8,1.7,0.2,10.1,10.3,21.5
2018,TEXAS,JUL THRU SEP,,6.0,0.4,2.8,6.2,4.4,0.9,18.8
2018,TEXAS,MARKETING YEAR,132000.0,,,,,,,
2018,TEXAS,OCT THRU DEC,,7.0,5.5,6.2,3.0,18.5,3.7,18.6
2018,US TOTAL,APR THRU JUN,,13.0,,,,,,
2018,US TOTAL,JAN THRU MAR,,17.0,,,,,,
2018,US TOTAL,JUL THRU SEP,,13.0,,,,,,
2018,US TOTAL,OCT THRU DEC,,16.0,,,,,,
2018,UTAH,APR THRU JUN,,7.0,2.0,1.4,1.7,3.7,1.9,43.5
2018,UTAH,FIRST OF APR,14500.0,,,,,,,
2018,UTAH,FIRST OF JAN,7500.0,,,,,,,
2018,UTAH,FIRST OF JUL,30000.0,,,,,,,
2018,UTAH,FIRST OF OCT,27000.0,,,,,,,
2018,UTAH,JAN THRU MAR,,4.0,0.1,0.1,0.0,0.0,0.5,18.7
2018,UTAH,JUL THRU SEP,,15.0,0.1,1.0,0.2,15.5,0.7,34.0
2018,UTAH,MARKETING YEAR,26000.0,,,,,,,
2018,UTAH,OCT THRU DEC,,13.0,5.5,6.5,8.0,9.8,4.9,48.0
2018,VERMONT,APR THRU JUN,,8.0,0.7,1.8,16.7,1.5,0.1,21.8
2018,VERMONT,FIRST OF APR,5500.0,,,,,,,
2018,VERMONT,FIRST OF JAN,5500.0,,,,,,,
2018,VERMONT,FIRST OF JUL,7000.0,,,,,,,
2018,VERMONT,FIRST OF OCT,6500.0,,,,,,,
2018,VERMONT,JAN THRU MAR,,15.0,0.3,2.0,0.6,1.2,0.8,17.0
2018,VERMONT,JUL THRU SEP,,1.0,4.3,0.3,24.1,4.9,0.0,29.3
2018,VERMONT,MARKETING YEAR,7000.0,,,,,,,
2018,VERMONT,OCT THRU DEC,,3.0,0.0,0.8,0.0,1.3,0.7,6.2
2018,VIRGINIA,APR THRU JUN,,8.0,3.2,23.1,1.3,18.8,1.5,22.7
2018,VIRGINIA,FIRST OF APR,5000.0,,,,,,,
2018,VIRGINIA,FIRST OF JAN,7000.0,,,,,,,
2018,VIRGINIA,FIRST OF JUL,7500.0,,,,,,,
2018,VIRGINIA,FIRST OF OCT,7000.0,,,,,,,
2018,VIRGINIA,JAN THRU MAR,,30.0,0.3,7.7,3.9,11.3,16.3,26.0
2018,VIRGINIA,JUL THRU SEP,,8.0,2.6,11.6,7.7,28.5,1.7,39.0
2018,VIRGINIA,MARKETING YEAR,4000.0,,,,,,,
2018,VIRGINIA,OCT THRU DEC,,16.0,12.1,5.8,13.1,38.4,2.8,57.1
2018,WASHINGTON,APR THRU JUN,,6.0,7.6,7.1,7.6,9.4,0.6,55.9
2018,WASHINGTON,FIRST OF APR,55000.0,,,,,,,
2018,WASHINGTON,FIRST OF JAN,44000.0,,,,,,,
2018,WASHINGTON,FIRST OF JUL,76000.0,,,,,,,
2018,WASHINGTON,FIRST OF OCT,75000.0,,,,,,,
2018,WASHINGTON,JAN THRU MAR,,5.0,1.0,0.4,1.9,0.9,0.4,8.5
2018,WASHINGTON,JUL THRU SEP,,14.0,0.6,9.9,2.7,0.6,2.8,7.1
2018,WASHINGTON,MARKETING YEAR,77000.0,,,,,,,
2018,WASHINGTON,OCT THRU DEC,,14.0,11.7,3.3,4.9,0.5,1.3,34.5
2018,WEST VIRGINIA,APR THRU JUN,,8.0,0.9,13.6,2.9,7.5,7.9,13.8
2018,WEST VIRGINIA,FIRST OF APR,7000.0,,,,,,,
2018,WEST VIRGINIA,FIRST OF JAN,4700.0,,,,,,,
2018,WEST VIRGINIA,FIRST OF JUL,7500.0,,,,,,,
2018,WEST VIRGINIA,FIRST OF OCT,7000.0,,,,,,,
2018,WEST VIRGINIA,JAN THRU MAR,,29.0,2.0,20.8,3.4,8.0,4.9,15.0
2018,WEST VIRGINIA,JUL THRU SEP,,7.0,0.3,6.8,0.3,52.6,2.1,57.0
2018,WEST VIRGINIA,MARKETING YEAR,6000.0,,,,,,,
2018,WEST VIRGINIA,OCT THRU DEC,,17.0,0.6,4.2,7.2,15.2,6.8,29.5
2018,WISCONSIN,APR THRU JUN,,12.0,18.3,29.5,27.1,16.9,0.8,32.1
2018,WISCONSIN,FIRST OF APR,26000.0,,,,,,,
2018,WISCONSIN,FIRST OF JAN,21000.0,,,,,,,
2018,WISCONSIN,FIRST OF JUL,61000.0,,,,,,,
2018,WISCONSIN,FIRST OF OCT,48000.0,,,,,,,
2018,WISCONSIN,JAN THRU MAR,,16.0,1.2,3.6,1.5,3.7,3.7,14.1
2018,WISCONSIN,JUL THRU SEP,,14.0,2.6,6.1,19.5,32.7,4.3,54.4
2018,WISCONSIN,MARKETING YEAR,51000.0,,,,,,,
2018,WISCONSIN,OCT THRU DEC,,18.0,1.5,7.6,24.5,28.3,5.2,29.9
2018,WYOMING,APR THRU JUN,,8.0,2.1,2.7,2.1,0.1,3.7,9.6
2018,WYOMING,FIRST OF APR,8500.0,,,,,,,
2018,WYOMING,FIRST OF JAN,5500.0,,,,,,,
2018,WYOMING,FIRST OF JUL,33000.0,,,,,,,
2018,WYOMING,FIRST OF OCT,30000.0,,,,,,,
2018,WYOMING,JAN THRU MAR,,2.0,0.1,1.9,0.0,0.3,0.9,0.8
2018,WYOMING,JUL THRU SEP,,11.0,2.2,3.3,9.0,2.8,4.0,35.4
2018,WYOMING,MARKETING YEAR,39000.0,,,,,,,
2018,WYOMING,OCT THRU DEC,,8.0,2.6,1.0,6.8,7.9,1.4,43.9
2019,ALABAMA,FIRST OF JAN,5500.0,,,,,,,
2019,ALABAMA,FIRST OF JUL,7000.0,,,,,,,
2019,ALABAMA,FIRST OF OCT,6000.0,,,,,,,
2019,ALABAMA,JAN THRU MAR,,12.0,1.8,3.1,0.3,22.7,9.0,27.2
2019,ALABAMA,JUL THRU SEP,,14.0,2.9,9.7,0.2,24.6,6.4,30.6
2019,ALABAMA,MARKETING YEAR,7000.0,,,,,,,
2019,ALABAMA,OCT THRU DEC,,11.0,0.6,9.0,4.9,26.7,11.3,46.7
2019,ARIZONA,FIRST OF JAN,22000.0,,,,,,,
2019,ARIZONA,FIRST OF JUL,26000.0,,,,,,,
2019,ARIZONA,FIRST OF OCT,34000.0,,,,,,,
2019,ARIZONA,JAN THRU MAR,,11.0,6.5,8.4,16.2,7.9,0.2,25.8
2019,ARIZONA,JUL THRU SEP,,7.0,2.7,13.2,11.4,9.9,0.6,29.0
2019,ARIZONA,MARKETING YEAR,23000.0,,,,,,,
2019,ARIZONA,OCT THRU DEC,,19.0,0.4,4.0,23.3,1.5,2.9,53.9
2019,ARKANSAS,FIRST OF JAN,28000.0,,,,,,,
2019,ARKANSAS,FIRST OF JUL,20000.0,,,,,,,
2019,ARKANSAS,FIRST OF OCT,19000.0,,,,,,,
2019,ARKANSAS,JAN THRU MAR,,23.0,3.3,0.7,55.3,1.5,2.9,19.5
2019,ARKANSAS,JUL THRU SEP,,10.0,6.8,6.9,50.5,19.7,39.3,53.2
2019,ARKANSAS,MARKETING YEAR,20000.0,,,,,,,
2019,ARKANSAS,OCT THRU DEC,,8.0,1.4,12.5,7.8,39.7,32.8,47.7
2019,CALIFORNIA,FIRST OF JAN,1140000.0,,,,,,,
2019,CALIFORNIA,FIRST OF JUL,650000.0,,,,,,,
2019,CALIFORNIA,FIRST OF OCT,700000.0,,,,,,,
2019,CALIFORNIA,JAN THRU MAR,,15.0,6.4,8.7,12.3,13.4,5.6,43.5
2019,CALIFORNIA,JUL THRU SEP,,13.0,8.7,11.1,16.0,11.5,3.2,49.0
2019,CALIFORNIA,MARKETING YEAR,335000.0,,,,,,,
2019,CALIFORNIA,OCT THRU DEC,,10.0,5.2,8.0,11.3,10.9,5.0,40.5
2019,COLORADO,FIRST OF JAN,5000.0,,,,,,,
2019,COLORADO,FIRST OF JUL,33000.0,,,,,,,
2019,COLORADO,FIRST OF OCT,27000.0,,,,,,,
2019,COLORADO,JAN THRU MAR,,4.0,0.0,2.5,0.0,0.3,0.6,11.2
2019,COLORADO,JUL THRU SEP,,26.0,4.8,9.4,10.2,12.5,1.0,79.8
2019,COLORADO,MARKETING YEAR,32000.0,,,,,,,
2019,COLORADO,OCT THRU DEC,,30.0,0.0,2.6,15.3,1.5,0.8,67.7
2019,CONNECTICUT,FIRST OF JAN,3100.0,,,,,,,
2019,CONNECTICUT,FIRST OF JUL,4400.0,,,,,,,
2019,CONNECTICUT,FIRST OF OCT,3800.0,,,,,,,
2019,CONNECTICUT,JAN THRU MAR,,9.0,0.0,3.6,0.0,1.3,1.7,10.1
2019,CONNECTICUT,JUL THRU SEP,,5.0,2.4,3.9,0.0,6.9,0.5,24.3
2019,CONNECTICUT,OCT THRU DEC,,8.0,2.4,1.7,0.0,11.1,1.6,22.2
2019,FLORIDA,FIRST OF JAN,300000.0,,,,,,,
2019,FLORIDA,FIRST OF JUL,210000.0,,,,,,,
2019,FLORIDA,FIRST OF OCT,270000.0,,,,,,,
2019,FLORIDA,JAN THRU MAR,,15.0,5.5,7.4,22.9,24.8,5.5,46.9
2019,FLORIDA,JUL THRU SEP,,8.0,6.3,11.7,18.2,20.7,10.8,44.9
2019,FLORIDA,MARKETING YEAR,205000.0,,,,,,,
2019,FLORIDA,OCT THRU DEC,,10.0,7.8,7.8,11.7,25.6,4.8,43.5
2019,GEORGIA,FIRST OF JAN,120000.0,,,,,,,
2019,GEORGIA,FIRST OF JUL,116000.0,,,,,,,
2019,GEORGIA,FIRST OF OCT,119000.0,,,,,,,
2019,GEORGIA,JAN THRU MAR,,11.0,7.4,10.6,9.6,17.8,4.9,69.6
2019,GEORGIA,JUL THRU SEP,,11.0,1.6,17.1,25.8,18.6,4.6,52.5
2019,GEORGIA,MARKETING YEAR,102000.0,,,,,,,
2019,GEORGIA,OCT THRU DEC,,15.0,5.6,2.6,9.1,18.2,4.4,34.3
2019,HAWAII,FIRST OF JAN,16500.0,,,,,,,
2019,HAWAII,FIRST OF JUL,17000.0,,,,,,,
2019,HAWAII,FIRST OF OCT,17000.0,,,,,,,
2019,HAWAII,JAN THRU MAR,,2.0,0.1,2.9,0.7,64.9,0.0,72.1
2019,HAWAII,JUL THRU SEP,,1.0,0.3,1.3,0.0,39.0,0.2,37.2
2019,HAWAII,MARKETING YEAR,16000.0,,,,,,,
2019,HAWAII,OCT THRU DEC,,8.0,0.2,0.1,1.0,61.8,0.0,44.0
2019,IDAHO,FIRST OF JAN,132000.0,,,,,,,
2019,IDAHO,FIRST OF JUL,95000.0,,,,,,,
2019,IDAHO,FIRST OF OCT,111000.0,,,,,,,
2019,IDAHO,JAN THRU MAR,,9.0,8.0,8.6,9.2,8.0,,24.5
2019,IDAHO,JUL THRU SEP,,9.0,21.7,18.5,9.9,15.4,0.8,59.9
2019,IDAHO,MARKETING YEAR,92000.0,,,,,,,
2019,IDAHO,OCT THRU DEC,,8.0,5.4,9.9,10.5,4.3,1.1,20.3
2019,ILLINOIS,FIRST OF JAN,9000.0,,,,,,,
2019,ILLINOIS,FIRST OF JUL,13500.0,,,,,,,
2019,ILLINOIS,FIRST OF OCT,13000.0,,,,,,,
2019,ILLINOIS,JAN THRU MAR,,26.0,3.1,15.5,0.7,14.7,10.1,33.3
2019,ILLINOIS,JUL THRU SEP,,7.0,0.7,5.5,2.5,8.3,11.5,35.9
2019,ILLINOIS,MARKETING YEAR,11000.0,,,,,,,
2019,ILLINOIS,OCT THRU DEC,,13.0,1.1,8.9,3.4,27.3,8.9,28.9
2019,INDIANA,FIRST OF JAN,6000.0,,,,,,,
2019,INDIANA,FIRST OF JUL,14000.0,,,,,,,
2019,INDIANA,FIRST OF OCT,17500.0,,,,,,,
2019,INDIANA,JAN THRU MAR,,12.0,2.6,7.1,5.5,8.8,1.7,15.6
2019,INDIANA,JUL THRU SEP,,6.0,3.0,19.2,23.1,15.2,1.4,55.7
2019,INDIANA,MARKETING YEAR,9000.0,,,,,,,
2019,INDIANA,OCT THRU DEC,,7.0,2.6,1.6,6.7,15.0,0.6,20.7
2019,IOWA,FIRST OF JAN,7500.0,,,,,,,
2019,IOWA,FIRST OF JUL,30000.0,,,,,,,
2019,IOWA,FIRST OF OCT,32000.0,,,,,,,
2019,IOWA,JAN THRU MAR,,14.0,0.6,7.7,0.3,1.7,3.5,34.8
2019,IOWA,JUL THRU SEP,,10.0,5.8,27.8,26.3,7.1,3.6,39.4
2019,IOWA,MARKETING YEAR,38000.0,,,,,,,
2019,IOWA,OCT THRU DEC,,23.0,5.6,19.7,25.2,17.8,4.2,61.0
2019,KANSAS,FIRST OF JAN,4500.0,,,,,,,
2019,KANSAS,FIRST OF JUL,7500.0,,,,,,,
2019,KANSAS,FIRST OF OCT,4800.0,,,,,,,
2019,KANSAS,JAN THRU MAR,,33.0,2.5,21.6,12.2,7.8,4.0,86.9
2019,KANSAS,JUL THRU SEP,,25.0,21.8,1.2,23.9,33.8,0.5,67.5
2019,KANSAS,MARKETING YEAR,7000.0,,,,,,,
2019,KANSAS,OCT THRU DEC,,13.0,11.9,0.4,43.4,15.0,14.4,65.8
2019,KENTUCKY,FIRST OF JAN,3700.0,,,,,,,
2019,KENTUCKY,FIRST OF JUL,8000.0,,,,,,,
2019,KENTUCKY,FIRST OF OCT,8500.0,,,,,,,
2019,KENTUCKY,JAN THRU MAR,,20.0,0.1,10.7,5.3,12.9,4.6,21.6
2019,KENTUCKY,JUL THRU SEP,,10.0,0.4,7.9,5.2,17.6,8.6,29.2
2019,KENTUCKY,MARKETING YEAR,6000.0,,,,,,,
2019,KENTUCKY,OCT THRU DEC,,5.0,0.2,12.0,5.3,20.1,9.9,33.0
2019,LOUISIANA,FIRST OF JAN,49000.0,,,,,,,
2019,LOUISIANA,FIRST OF JUL,42000.0,,,,,,,
2019,LOUISIANA,FIRST OF OCT,41000.0,,,,,,,
2019,LOUISIANA,JAN THRU MAR,,7.0,0.1,1.0,0.3,1.3,0.7,57.8
2019,LOUISIANA,JUL THRU SEP,,9.0,0.4,2.5,57.0,66.8,2.7,67.1
